order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDY00045,2018-11-11,18:18:35,Dinner,TP,"[('Pasta', 6), ('Shrimp', 6), ('Salmon', 1)]",530.0,-37.802779,144.9592497,0,9.404,14.9045919
ORDI04029,2018-07-16,14:25:21,Lunch,NS,"[('Steak', 7), ('Burger', 10), ('Salad', 3), ('Fries', 3)]",712.6,-37.8141249,144.9724314,0,7.862,13.7433305
ORDY05599,2018-01-28,08:50:42,Breakfast,TP,"[('Cereal', 7), ('Eggs', 2), ('Pancake', 5)]",312.25,-37.8045313,144.9350517,0,10.879,22.60245975
ORDK03601,2018-07-10,14:15:12,Lunch,BK,"[('Chicken', 8), ('Burger', 8), ('Fries', 10), ('Salad', 9)]",778.8,-37.8245097,144.9828807,0,7.058,13.0973194
ORDC09159,2018-03-16,10:21:58,Breakfast,NS,"[('Eggs', 6), ('Cereal', 8)]",300.0,-37.8132691,144.9884997,0,8.812,20.430024
ORDZ07126,2018-10-07,17:17:44,Dinner,NS,"[('Salmon', 8), ('Pasta', 6), ('Fish&Chips', 10)]",843.0,-37.819802,144.9612877,0,8.908,16.5710146
ORDY02936,2018-02-08,09:10:59,Breakfast,TP,"[('Eggs', 4), ('Coffee', 5), ('Pancake', 4)]",222.5,-37.8153988,144.9574889,0,8.273,11.490552
ORDA07613,2018-01-22,08:40:33,Breakfast,BK,"[('Pancake', 3), ('Coffee', 5)]",110.25,-37.8027963,144.9749412,0,6.941,12.1921438
ORDI04723,2018-10-24,17:48:10,Dinner,NS,"[('Salmon', 6), ('Fish&Chips', 4), ('Shrimp', 6)]",710.0,-37.8191694,144.9639118,0,8.756,15.2742146
ORDI10496,2018-10-09,17:17:44,Dinner,NS,"[('Fish&Chips', 5), ('Shrimp', 3), ('Pasta', 10), ('Salmon', 2)]",694.0,-37.8119873,144.9522871,0,8.588,14.7811513
ORDY00875,2018-10-31,17:58:18,Dinner,TP,"[('Fish&Chips', 6), ('Pasta', 7), ('Salmon', 5)]",607.5,-37.8073586,144.9737662,0,9.348,13.5173747
ORDK08868,2018-01-16,08:30:25,Breakfast,BK,"[('Pancake', 3), ('Cereal', 4), ('Coffee', 5)]",194.25,-37.8141178,144.9378554,1,9.941,7.1737314
ORDA03153,2018-04-16,11:22:49,Breakfast,BK,"[('Coffee', 7), ('Cereal', 7), ('Eggs', 7), ('Pancake', 2)]",402.0,-37.8102512,144.9696173,0,6.974,18.68547525
ORDK10684,2018-08-05,15:05:54,Lunch,BK,"[('Steak', 6), ('Burger', 8)]",518.0,-37.8132864,144.9514763,0,8.556,17.2695219
ORDC05145,2018-05-28,12:54:05,Lunch,NS,"[('Fries', 7), ('Chicken', 5), ('Steak', 10), ('Burger', 5)]",849.0,-37.8089529,144.9463694,0,8.938,14.3668927
ORDC08911,2018-05-26,12:43:56,Lunch,NS,"[('Steak', 5), ('Chicken', 4), ('Burger', 2), ('Salad', 6)]",518.2,-37.8236258,144.9808734,0,9.114,16.508152
ORDX08238,2018-05-18,12:33:48,Lunch,BK,"[('Burger', 5), ('Chicken', 6), ('Steak', 4), ('Fries', 6)]",599.0,-37.8045374,144.9431479,0,9.221,15.3027482
ORDZ08274,2018-04-18,11:32:57,Breakfast,NS,"[('Cereal', 6), ('Eggs', 9)]",324.0,-37.8175101,144.9958051,0,9.812,14.5849384
ORDC02335,2018-11-17,18:38:52,Dinner,NS,"[('Salmon', 8), ('Fish&Chips', 5), ('Shrimp', 2), ('Pasta', 9)]",858.5,-37.8013327,144.966248,0,6.517,14.5103417
ORDY09201,2018-09-08,16:16:54,Dinner,TP,"[('Salmon', 10), ('Shrimp', 7), ('Fish&Chips', 1), ('Pasta', 3)]",905.5,-37.8154936,144.9388089,0,10.322,16.0642542
ORDK03298,2018-12-19,19:39:43,Dinner,BK,"[('Shrimp', 5), ('Pasta', 9), ('Fish&Chips', 3), ('Salmon', 10)]",1032.5,-37.8211434,144.9548976,0,8.605,15.4277268
ORDX04604,2018-06-04,13:04:13,Lunch,BK,"[('Fries', 3), ('Chicken', 5)]",196.0,-37.8022422,144.9328757,0,10.353,16.4446825
ORDK00583,2018-02-28,09:51:32,Breakfast,BK,"[('Pancake', 1), ('Eggs', 4), ('Coffee', 5), ('Cereal', 4)]",233.75,-37.8196922,144.9989929,0,5.017,9.7332155
ORDI03578,2018-02-14,09:21:07,Breakfast,NS,"[('Eggs', 2), ('Coffee', 2)]",59.0,-37.8248666,144.9915759,0,9.746,15.0109659
ORDC06382,2018-04-06,11:02:32,Breakfast,NS,"[('Coffee', 5), ('Cereal', 2)]",79.5,-37.8234727,144.9788056,0,8.936,13.4840393
ORDI01115,2018-10-10,17:17:44,Dinner,NS,"[('Salmon', 2), ('Shrimp', 2), ('Pasta', 6), ('Fish&Chips', 8)]",635.0,-37.8122377,144.9535131,0,8.521,14.5575836
ORDB09544,2018-11-29,18:59:09,Dinner,TP,"[('Shrimp', 5), ('Fish&Chips', 6), ('Salmon', 9)]",849.0,-37.8123366,144.9698475,0,8.586,12.457313
ORDX02668,2018-06-21,13:34:38,Lunch,BK,"[('Burger', 3), ('Fries', 2), ('Steak', 4), ('Chicken', 8), ('Salad', 3)]",604.6,-37.8164251,144.9458711,0,9.264,14.9834129
ORDI02211,2018-10-06,17:07:36,Dinner,NS,"[('Fish&Chips', 1), ('Salmon', 2), ('Pasta', 2), ('Shrimp', 1)]",226.0,-37.8260278,144.9845142,0,9.578,18.0142931
ORDK02778,2018-08-26,15:46:28,Lunch,BK,"[('Fries', 4), ('Chicken', 2), ('Burger', 6), ('Salad', 2), ('Steak', 2)]",422.4,-37.8025663,144.9931222,0,5.467,14.0027097
ORDC07219,2018-08-11,15:16:03,Lunch,NS,"[('Steak', 9), ('Burger', 10), ('Fries', 8)]",811.0,-37.8186933,144.953033,0,10.352,17.4856166
ORDY09374,2018-07-23,14:45:38,Lunch,TP,"[('Burger', 6), ('Steak', 8), ('Chicken', 4), ('Fries', 5), ('Salad', 10)]",906.0,-37.8224327,145.0077752,0,11.259,14.245949
ORDC05496,2018-05-04,12:03:22,Lunch,NS,"[('Fries', 4), ('Steak', 4)]",228.0,-37.7999692,144.9351234,0,6.654,12.0903449
ORDA01989,2018-05-20,12:33:48,Lunch,BK,"[('Chicken', 9), ('Burger', 6), ('Fries', 10), ('Salad', 3)]",645.6,-37.8173651,145.0162753,0,5.201,13.320185
ORDC04792,2018-06-14,13:24:30,Lunch,NS,"[('Steak', 9), ('Fries', 5), ('Burger', 9)]",744.0,-37.8271233,144.9851161,0,9.641,14.7618176
ORDY04250,2018-04-06,11:02:32,Breakfast,TP,"[('Coffee', 10), ('Eggs', 1), ('Pancake', 3)]",169.75,-37.8262923,144.9381162,0,10.373,12.9077989
ORDI02313,2018-09-14,16:27:02,Dinner,NS,"[('Salmon', 10), ('Fish&Chips', 9), ('Shrimp', 9)]",1211.0,-37.812587,144.965275,0,7.733,13.3020313
ORDJ07426,2018-02-08,09:10:59,Breakfast,TP,"[('Eggs', 9), ('Cereal', 9), ('Pancake', 6)]",532.5,-37.8233446,144.9814779,0,8.623,11.1725848
ORDB05129,2018-04-10,11:12:40,Breakfast,TP,"[('Cereal', 6), ('Pancake', 7), ('Coffee', 8)]",355.75,-37.8243552,144.9802213,0,8.991,11.5907886
ORDB01938,2018-03-27,10:42:15,Breakfast,TP,"[('Cereal', 3), ('Pancake', 10)]",305.5,-37.817055,144.9856924,0,9.41,11.4635473
ORDA04347,2018-08-05,15:05:54,Lunch,BK,"[('Fries', 6), ('Burger', 3)]",165.0,-37.8150007,144.952358,0,8.597,16.8200123
ORDI02181,2018-11-15,18:28:43,Dinner,NS,"[('Pasta', 9), ('Shrimp', 2)]",355.5,-37.8238251,144.9592967,0,9.96,15.8811608
ORDI02622,2018-06-14,13:24:30,Lunch,NS,"[('Salad', 7), ('Chicken', 6), ('Fries', 5)]",372.4,-37.8225768,144.9719802,0,9.113,14.5558448
ORDZ10383,2018-05-21,12:33:48,Lunch,NS,"[('Chicken', 10), ('Burger', 10), ('Salad', 5), ('Fries', 1)]",728.0,-37.798968,144.9629597,0,6.928,12.1134264
ORDC07010,2018-11-27,18:59:09,Dinner,NS,"[('Fish&Chips', 2), ('Salmon', 3), ('Shrimp', 2), ('Pasta', 4)]",411.0,-37.818696,144.9829558,0,9.0,15.2496667
ORDJ07820,2018-02-23,09:41:24,Breakfast,TP,"[('Pancake', 5), ('Cereal', 3)]",184.25,-37.8064176,144.9324749,0,10.966,13.2704558
ORDC01816,2018-06-07,13:14:21,Lunch,NS,"[('Salad', 9), ('Chicken', 10), ('Steak', 1), ('Burger', 1)]",550.8,-37.8036744,144.9493033,0,8.481,13.9957856
ORDB04554,2018-04-17,11:22:49,Breakfast,TP,"[('Eggs', 7), ('Cereal', 5), ('Coffee', 1)]",266.5,-37.8114807,144.9530328,0,8.986,11.671896
ORDC08556,2018-06-02,13:04:13,Lunch,NS,"[('Fries', 10), ('Steak', 9)]",525.0,-37.8177259,144.9662799,0,8.413,15.9746041
ORDZ10081,2018-05-30,12:54:05,Lunch,NS,"[('Fries', 2), ('Steak', 3), ('Burger', 8), ('Salad', 7), ('Chicken', 8)]",783.4,-37.809416,144.9894544,0,8.484,14.6363045
