order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDA00157,2018-12-30,20:00:00,Dinner,BK,"[('Pasta', 4), ('Shrimp', 10), ('Fish&Chips', 6), ('Salmon', 5)]",1065.0,-37.8162012,144.9373958,0,9.993,19.6588068
ORDC01494,2018-01-27,08:50:42,Breakfast,NS,"[('Eggs', 2), ('Cereal', 8), ('Pancake', 9), ('Coffee', 7)]",482.75,-37.8226138,144.9583674,0,9.37,16.5585422
ORDJ05448,2018-08-30,15:56:37,Lunch,TP,"[('Fries', 7), ('Chicken', 8), ('Salad', 3), ('Steak', 9)]",796.6,-37.8095619,144.9391788,0,10.71,13.7717624
ORDZ08595,2018-04-24,11:43:05,Breakfast,NS,"[('Pancake', 5), ('Coffee', 1), ('Eggs', 8)]",304.75,-37.8188014,144.9531468,0,9.245,14.2849121
ORDJ01958,2018-11-07,18:18:35,Dinner,,"[('Pasta', 10), ('Fish&Chips', 3), ('Salmon', 9)]",749.0,-37.8113673,144.9617633,0,,12.8597492
ORDJ07616,2018-06-07,13:14:21,Lunch,TP,"[('Salad', 10), ('Fries', 6), ('Chicken', 5)]",404.0,-37.8263042,144.9517871,0,8.482,11.7563436
ORDK08307,2018-05-24,12:43:56,Lunch,,"[('Steak', 3), ('Salad', 9), ('Fries', 6)]",361.8,-37.8253492,144.95335,0,9.076,14.6696857
ORDJ07332,2018-07-05,14:05:04,Lunch,TP,"[('Burger', 3), ('Steak', 6), ('Chicken', 4), ('Fries', 2), ('Salad', 4)]",583.8,-37.8031671,145.0045417,0,12.083,15.3736308
ORDB00916,2018-08-01,14:55:46,Lunch,TP,"[('Chicken', 2), ('Fries', 2), ('Steak', 7)]",403.0,-37.7992877,144.9723465,0,10.199,13.6186898
ORDA07168,2018-09-28,16:57:27,Dinner,BK,"[('Shrimp', 9), ('Salmon', 10), ('Pasta', 6)]",1061.0,-37.798676,144.9488086,0,9.164,16.4192388
ORDY02983,2018-10-06,17:07:36,Dinner,TP,"[('Salmon', 10), ('Shrimp', 8)]",842.0,-37.8094882,144.9637279,0,8.667,15.0064282
ORDX01515,2018-02-05,09:10:59,Breakfast,BK,"[('Eggs', 10), ('Cereal', 6), ('Coffee', 1)]",353.5,-37.8137832,144.9608233,0,7.882,12.8300776
ORDJ09756,2018-01-28,08:50:42,Breakfast,TP,"[('Coffee', 2), ('Eggs', 1), ('Pancake', 3)]",109.75,-37.8180337,144.9578718,0,8.054,12.5735867
ORDZ10633,2018-02-13,09:21:07,Breakfast,NS,"[('Cereal', 9), ('Coffee', 2)]",204.0,-37.7990342,144.9879242,0,7.95,13.1235826
ORDB02751,2018-10-01,16:57:27,Dinner,TP,"[('Pasta', 4), ('Shrimp', 9)]",596.0,-37.8248449,144.9535086,0,8.422,12.6634531
ORDJ06969,2018-05-19,12:33:48,Lunch,TP,"[('Salad', 3), ('Steak', 8), ('Fries', 8), ('Chicken', 8), ('Burger', 6)]",949.6,-37.8014629,145.0065284,0,12.443,16.3023975
ORDK00330,2018-03-20,10:32:06,Breakfast,,"[('Coffee', 9), ('Cereal', 9), ('Eggs', 7), ('Pancake', 3)]",483.25,-37.8120093,144.9591772,0,7.919,12.8431506
ORDJ00778,2018-07-27,14:45:38,Lunch,,"[('Salad', 1), ('Steak', 6), ('Chicken', 7), ('Fries', 5)]",571.2,-37.8012927,144.9629735,0,,13.1183622
ORDJ08751,2018-11-30,18:59:09,Dinner,TP,"[('Fish&Chips', 4), ('Salmon', 5)]",345.0,-37.8031341,145.003551,0,11.995,15.5560841
ORDK00271,2018-10-24,17:48:10,Dinner,BK,"[('Salmon', 5), ('Fish&Chips', 3)]",310.0,-37.8204849,144.966356,0,7.942,14.7141828
ORDI02855,2018-09-29,16:57:27,Dinner,NS,"[('Pasta', 1), ('Fish&Chips', 10), ('Salmon', 6)]",623.5,-37.8073183,144.9534925,0,8.328,16.6736476
ORDY06765,2018-04-10,11:12:40,Breakfast,TP,"[('Cereal', 7), ('Eggs', 4)]",235.0,-37.8205606,144.9669005,0,7.527,10.1807701
ORDY05583,2018-03-08,10:11:49,Breakfast,TP,"[('Pancake', 4), ('Eggs', 4)]",185.0,-37.8116652,144.9844562,0,9.48,11.4017083
ORDJ04726,2018-09-23,16:47:19,Dinner,TP,"[('Shrimp', 3), ('Salmon', 8), ('Fish&Chips', 4), ('Pasta', 9)]",877.5,-37.8141146,144.9388239,0,10.661,15.4802996
ORDX09692,2018-12-21,19:39:43,Dinner,BK,"[('Fish&Chips', 8), ('Salmon', 10)]",690.0,-37.8149572,144.9327763,0,10.963,18.3432185
ORDC09347,2018-06-25,13:44:47,Lunch,NS,"[('Salad', 4), ('Burger', 3), ('Chicken', 2)]",225.8,-37.8245305,144.9829281,0,9.408,15.4687223
ORDC03087,2018-11-05,18:08:27,Dinner,NS,"[('Salmon', 5), ('Pasta', 1)]",232.5,-37.8162727,144.9639596,0,8.291,14.0008135
ORDX05049,2018-03-05,10:01:41,Breakfast,BK,"[('Cereal', 8), ('Pancake', 9), ('Eggs', 1)]",408.25,-37.8159075,144.9509388,0,9.82,14.7244025
ORDC02214,2018-06-10,13:14:21,Lunch,NS,"[('Salad', 9), ('Fries', 6), ('Steak', 7), ('Burger', 7), ('Chicken', 2)]",822.8,-37.8242405,144.9867934,0,9.494,16.9136214
ORDB03524,2018-06-18,13:34:38,Lunch,,"[('Salad', 9), ('Burger', 6)]",340.8,-37.8230405,145.0071465,0,,13.8672413
ORDJ11041,2018-06-20,13:34:38,Lunch,TP,"[('Steak', 9), ('Fries', 6), ('Burger', 10), ('Chicken', 7), ('Salad', 8)]",1148.6,-37.8008381,144.9724456,0,10.036,13.5328274
ORDK06710,2018-06-07,13:14:21,Lunch,BK,"[('Salad', 8), ('Steak', 1)]",182.6,-37.8036459,144.9490246,0,8.877,15.3717133
ORDZ00940,2018-05-09,12:13:31,Lunch,,"[('Steak', 8), ('Chicken', 2), ('Salad', 2)]",458.4,-37.8004482,144.9639417,0,,12.211371
ORDA09412,2018-07-28,14:55:46,Lunch,,"[('Salad', 5), ('Burger', 1), ('Fries', 7), ('Chicken', 3), ('Steak', 1)]",342.0,-37.8051437,144.9879692,0,,13.7758024
ORDJ10411,2018-07-14,14:25:21,Lunch,TP,"[('Fries', 1), ('Chicken', 8)]",268.0,-37.8162179,145.0073956,0,11.49,15.9530619
ORDA00886,2018-08-27,15:56:37,Lunch,BK,"[('Chicken', 8), ('Salad', 5), ('Steak', 10), ('Burger', 5), ('Fries', 10)]",1067.0,-37.8046514,144.9377347,0,10.141,15.8800912
ORDC10231,2018-09-19,16:37:10,Dinner,NS,"[('Fish&Chips', 1), ('Pasta', 9), ('Shrimp', 1), ('Salmon', 8)]",664.5,-37.8230779,144.9767343,0,8.99,15.4281444
ORDX09214,2018-04-17,11:22:49,Breakfast,BK,"[('Eggs', 4), ('Pancake', 6), ('Cereal', 1), ('Coffee', 9)]",322.0,-37.8116694,144.9647884,0,7.434,12.7153801
ORDJ00210,2018-05-14,12:23:39,Lunch,TP,"[('Burger', 6), ('Salad', 9), ('Fries', 3), ('Chicken', 8)]",632.8,-37.8055116,144.9438299,0,10.189,13.2816786
ORDB00037,2018-06-07,13:14:21,Lunch,TP,"[('Chicken', 6), ('Steak', 1)]",237.0,-37.8051937,144.9410741,0,10.407,13.4867425
ORDX01646,2018-02-26,09:51:32,Breakfast,BK,"[('Coffee', 1), ('Pancake', 8), ('Eggs', 3), ('Cereal', 6)]",393.5,-37.8096215,144.9636214,0,7.404,12.0326059
ORDX06982,2018-01-13,08:20:16,Breakfast,,"[('Pancake', 1), ('Cereal', 9)]",213.25,-37.8164931,144.9860201,1,5.953,6.2639168
ORDZ10517,2018-10-26,17:48:10,Dinner,NS,"[('Shrimp', 6), ('Fish&Chips', 5), ('Salmon', 8)]",827.0,-37.8205013,144.9656908,0,8.929,15.1700854
ORDK00818,2018-05-13,12:23:39,Lunch,BK,"[('Burger', 10), ('Steak', 7), ('Fries', 3)]",661.0,-37.8099209,144.93584,0,10.123,18.3109339
ORDC08224,2018-08-12,15:26:11,Lunch,NS,"[('Steak', 6), ('Fries', 3)]",306.0,-37.8138381,144.9368164,0,10.309,17.7684135
ORDA09035,2018-11-08,18:18:35,Dinner,BK,"[('Salmon', 4), ('Pasta', 8), ('Shrimp', 4)]",600.0,-37.8115493,144.9832912,0,5.776,12.5162988
ORDY09642,2018-09-01,16:06:45,Dinner,TP,"[('Salmon', 4), ('Fish&Chips', 3), ('Pasta', 1), ('Shrimp', 3)]",458.5,-37.8150115,144.9601599,0,8.274,14.5447941
ORDC02001,2018-05-29,12:54:05,Lunch,NS,"[('Fries', 7), ('Steak', 1), ('Salad', 6), ('Chicken', 2), ('Burger', 10)]",606.2,-37.8042426,144.9171674,0,11.501,16.8310029
